date,sales,consulting,investment,payroll,rent,utilities,technology,marketing,travel,professional_services,misc,total_income,total_expenses,net
2025-06-08,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.0,0.0,1530.0
2025-06-09,1867.0,0.0,0.0,0.0,0.0,0.0,1659.0,0.0,0.0,0.0,0.0,1867.0,1659.0,208.0
2025-06-10,2005.0,0.0,33821.0,0.0,0.0,0.0,1659.0,0.0,0.0,0.0,0.0,35826.0,1659.0,34167.0
2025-06-11,2194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.0,0.0,2194.0
2025-06-12,1844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.0,0.0,1844.0
2025-06-13,1908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908.0,0.0,1908.0
2025-06-14,1774.0,0.0,0.0,0.0,0.0,0.0,1659.0,0.0,0.0,0.0,0.0,1774.0,1659.0,115.0
2025-06-15,1753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753.0,0.0,1753.0
2025-06-16,2018.0,0.0,0.0,0.0,0.0,1017.0,0.0,3937.0,0.0,0.0,0.0,2018.0,4954.0,-2936.0
2025-06-17,1988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988.0,0.0,1988.0
2025-06-18,1922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0,1922.0,846.0,1076.0
2025-06-19,2094.0,3858.0,0.0,0.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,5952.0,1017.0,4935.0
2025-06-20,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5238.0,0.0,846.0,1987.0,6084.0,-4097.0
2025-06-21,1706.0,0.0,0.0,0.0,0.0,0.0,1659.0,0.0,0.0,0.0,0.0,1706.0,1659.0,47.0
2025-06-22,1862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1862.0,0.0,1862.0
2025-06-23,1882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882.0,0.0,1882.0
2025-06-24,2158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2158.0,0.0,2158.0
2025-06-25,2052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0,2052.0,846.0,1206.0
2025-06-26,1712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.0,0.0,1712.0
2025-06-27,1932.0,3858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5790.0,0.0,5790.0
2025-06-28,2067.0,3858.0,0.0,28978.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,5925.0,29995.0,-24070.0
2025-06-29,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,0.0,1950.0
2025-06-30,2145.0,0.0,0.0,0.0,0.0,0.0,0.0,3937.0,0.0,0.0,0.0,2145.0,3937.0,-1792.0
2025-07-01,1377.0,0.0,0.0,0.0,8207.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.0,8207.0,-6830.0
2025-07-02,1848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.0,0.0,1848.0
2025-07-03,1291.0,2947.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,0.0,4238.0,763.0,3475.0
2025-07-04,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608.0,0.0,1608.0
2025-07-05,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,0.0,0.0,0.0,1635.0,1089.0,546.0
2025-07-06,1446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,1446.0,537.0,909.0
2025-07-07,1706.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,0.0,1706.0,763.0,943.0
2025-07-08,1399.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,0.0,1399.0,763.0,636.0
2025-07-09,1378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.0,0.0,1378.0
2025-07-10,1473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,1473.0,537.0,936.0
2025-07-11,1648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648.0,0.0,1648.0
2025-07-12,1442.0,2947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4389.0,0.0,4389.0
2025-07-13,1578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,1578.0
2025-07-14,1211.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,0.0,0.0,0.0,1211.0,1089.0,122.0
2025-07-15,1777.0,0.0,0.0,0.0,0.0,0.0,1364.0,0.0,0.0,0.0,0.0,1777.0,1364.0,413.0
2025-07-16,1536.0,0.0,0.0,0.0,0.0,0.0,1364.0,0.0,0.0,0.0,0.0,1536.0,1364.0,172.0
2025-07-17,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,1583.0,496.0,1087.0
2025-07-18,1710.0,0.0,0.0,0.0,0.0,0.0,1364.0,0.0,496.0,0.0,537.0,1710.0,2397.0,-687.0
2025-07-19,1207.0,2947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4154.0,0.0,4154.0
2025-07-20,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,0.0,1650.0
2025-07-21,1605.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,0.0,0.0,0.0,1605.0,1089.0,516.0
2025-07-22,1524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,1524.0
2025-07-23,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.0,0.0,1622.0
2025-07-24,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539.0,0.0,1539.0
2025-07-25,1669.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,0.0,1669.0,763.0,906.0
2025-07-26,1722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.0,0.0,1722.0
2025-07-27,1721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721.0,0.0,1721.0
2025-07-28,1371.0,0.0,0.0,31101.0,0.0,0.0,1364.0,0.0,0.0,0.0,0.0,1371.0,32465.0,-31094.0
2025-07-29,1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781.0,0.0,1781.0
2025-07-30,1713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,1713.0,537.0,1176.0
2025-07-31,1702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702.0,0.0,1702.0
2025-08-01,2265.0,0.0,0.0,0.0,9889.0,852.0,0.0,0.0,0.0,0.0,0.0,2265.0,10741.0,-8476.0
2025-08-02,1790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.0,0.0,1790.0
2025-08-03,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,0.0,1924.0
2025-08-04,1723.0,0.0,0.0,0.0,0.0,0.0,1284.0,0.0,0.0,0.0,0.0,1723.0,1284.0,439.0
2025-08-05,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,0.0,1960.0
2025-08-06,1919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.0,0.0,1919.0
2025-08-07,2026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.0,0.0,2026.0
2025-08-08,2142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142.0,0.0,2142.0
2025-08-09,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.0,0.0,2060.0
2025-08-10,2079.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,0.0,0.0,0.0,2079.0,1367.0,712.0
2025-08-11,1841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841.0,0.0,1841.0
2025-08-12,2051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2051.0,0.0,2051.0
2025-08-13,1658.0,0.0,0.0,0.0,0.0,852.0,0.0,0.0,0.0,0.0,0.0,1658.0,852.0,806.0
2025-08-14,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,0.0,0.0,0.0,1672.0,1367.0,305.0
2025-08-15,1418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.0,0.0,1418.0
2025-08-16,1690.0,0.0,0.0,0.0,0.0,0.0,1284.0,0.0,0.0,0.0,0.0,1690.0,1284.0,406.0
2025-08-17,1832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832.0,0.0,1832.0
2025-08-18,2064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064.0,0.0,2064.0
2025-08-19,1765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765.0,0.0,1765.0
2025-08-20,1825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.0,0.0,1825.0
2025-08-21,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.0,0.0,1799.0
2025-08-22,2129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.0,0.0,449.0,2129.0,1846.0,283.0
2025-08-23,2199.0,0.0,0.0,0.0,0.0,1704.0,0.0,0.0,0.0,0.0,0.0,2199.0,1704.0,495.0
2025-08-24,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,0.0,0.0,0.0,1732.0,1367.0,365.0
2025-08-25,1556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556.0,0.0,1556.0
2025-08-26,1776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,1776.0,449.0,1327.0
2025-08-27,1705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1705.0,0.0,1705.0
2025-08-28,1803.0,0.0,0.0,31382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803.0,31382.0,-29579.0
2025-08-29,1834.0,0.0,0.0,0.0,0.0,0.0,1284.0,0.0,0.0,0.0,0.0,1834.0,1284.0,550.0
2025-08-30,1913.0,0.0,0.0,0.0,0.0,0.0,1284.0,0.0,1397.0,0.0,0.0,1913.0,2681.0,-768.0
2025-08-31,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0,1985.0,898.0,1087.0
2025-09-01,2404.0,0.0,0.0,0.0,9334.0,0.0,0.0,0.0,0.0,0.0,0.0,2404.0,9334.0,-6930.0
2025-09-02,1838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.0,0.0,0.0,1838.0,2860.0,-1022.0
2025-09-03,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.0,0.0,1622.0
2025-09-04,1978.0,0.0,0.0,0.0,0.0,0.0,1396.0,0.0,0.0,0.0,1072.0,1978.0,2468.0,-490.0
2025-09-05,1983.0,4542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6525.0,0.0,6525.0
2025-09-06,2161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,2161.0,536.0,1625.0
2025-09-07,1867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1867.0,0.0,1867.0
2025-09-08,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.0,0.0,1817.0
2025-09-09,2090.0,0.0,0.0,0.0,0.0,2040.0,0.0,0.0,0.0,2713.0,536.0,2090.0,5289.0,-3199.0
2025-09-10,2360.0,0.0,0.0,0.0,0.0,0.0,1396.0,0.0,0.0,0.0,0.0,2360.0,1396.0,964.0
2025-09-11,1757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2713.0,0.0,1757.0,2713.0,-956.0
2025-09-12,1883.0,0.0,0.0,0.0,0.0,0.0,1396.0,0.0,0.0,0.0,0.0,1883.0,1396.0,487.0
2025-09-13,1848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.0,0.0,1848.0
2025-09-14,2175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2175.0,0.0,2175.0
2025-09-15,2148.0,0.0,0.0,0.0,0.0,0.0,0.0,2758.0,0.0,0.0,0.0,2148.0,2758.0,-610.0
2025-09-16,1955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.0,0.0,1955.0
2025-09-17,1916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.0,0.0,0.0,1916.0,2860.0,-944.0
2025-09-18,2072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,2072.0
2025-09-19,1898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.0,0.0,1898.0
2025-09-20,2131.0,0.0,0.0,0.0,0.0,1020.0,0.0,0.0,0.0,0.0,0.0,2131.0,1020.0,1111.0
2025-09-21,1545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.0,0.0,1545.0
2025-09-22,1959.0,0.0,0.0,0.0,0.0,1020.0,0.0,2758.0,0.0,0.0,0.0,1959.0,3778.0,-1819.0
2025-09-23,2129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129.0,0.0,2129.0
2025-09-24,2068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.0,0.0,2068.0
2025-09-25,2111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2111.0,0.0,2111.0
2025-09-26,2004.0,0.0,0.0,0.0,0.0,0.0,1396.0,0.0,0.0,0.0,0.0,2004.0,1396.0,608.0
2025-09-27,2364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,2364.0
2025-09-28,2055.0,0.0,0.0,34939.0,0.0,0.0,0.0,2758.0,0.0,0.0,0.0,2055.0,37697.0,-35642.0
2025-09-29,2272.0,4542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814.0,0.0,6814.0
2025-09-30,2116.0,4542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6658.0,0.0,6658.0
2025-10-01,2303.0,0.0,0.0,0.0,8957.0,0.0,0.0,0.0,0.0,0.0,0.0,2303.0,8957.0,-6654.0
2025-10-02,2272.0,0.0,0.0,0.0,0.0,949.0,0.0,0.0,0.0,0.0,0.0,2272.0,949.0,1323.0
2025-10-03,2241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2241.0,0.0,2241.0
2025-10-04,1813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.0,0.0,1813.0
2025-10-05,1974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974.0,0.0,1974.0
2025-10-06,1963.0,0.0,0.0,0.0,0.0,949.0,0.0,0.0,0.0,0.0,0.0,1963.0,949.0,1014.0
2025-10-07,2504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,2504.0,586.0,1918.0
2025-10-08,2198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198.0,0.0,2198.0
2025-10-09,2277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2277.0,0.0,2277.0
2025-10-10,2107.0,0.0,0.0,0.0,0.0,949.0,1681.0,0.0,0.0,0.0,0.0,2107.0,2630.0,-523.0
2025-10-11,1906.0,0.0,0.0,0.0,0.0,0.0,1681.0,0.0,0.0,0.0,586.0,1906.0,2267.0,-361.0
2025-10-12,2123.0,3395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5518.0,0.0,5518.0
2025-10-13,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.0,0.0,0.0,2012.0,4063.0,-2051.0
2025-10-14,2183.0,0.0,0.0,0.0,0.0,0.0,1681.0,0.0,0.0,0.0,0.0,2183.0,1681.0,502.0
2025-10-15,2088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.0,0.0,2088.0
2025-10-16,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,1968.0
2025-10-17,1930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.0,0.0,1930.0
2025-10-18,1884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,1884.0,586.0,1298.0
2025-10-19,2195.0,0.0,0.0,0.0,0.0,949.0,0.0,0.0,0.0,0.0,0.0,2195.0,949.0,1246.0
2025-10-20,1906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,1906.0,586.0,1320.0
2025-10-21,2086.0,0.0,0.0,0.0,0.0,0.0,0.0,5885.0,0.0,0.0,0.0,2086.0,5885.0,-3799.0
2025-10-22,2189.0,3395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5584.0,0.0,5584.0
2025-10-23,2046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2046.0,0.0,2046.0
2025-10-24,2453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2453.0,0.0,2453.0
2025-10-25,2117.0,0.0,0.0,0.0,0.0,0.0,1681.0,0.0,0.0,0.0,0.0,2117.0,1681.0,436.0
2025-10-26,2212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2212.0,0.0,2212.0
2025-10-27,2199.0,3395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5594.0,0.0,5594.0
2025-10-28,2217.0,0.0,0.0,35400.0,0.0,0.0,0.0,5885.0,0.0,0.0,0.0,2217.0,41285.0,-39068.0
2025-10-29,1784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784.0,0.0,1784.0
2025-10-30,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,5885.0,0.0,0.0,0.0,2070.0,5885.0,-3815.0
2025-10-31,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.0,0.0,0.0,2005.0,4063.0,-2058.0
2025-11-01,2569.0,0.0,0.0,0.0,10243.0,0.0,0.0,0.0,0.0,0.0,0.0,2569.0,10243.0,-7674.0
2025-11-02,2282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.0,0.0,2282.0
2025-11-03,2235.0,2640.0,0.0,0.0,0.0,799.0,1466.0,0.0,0.0,0.0,0.0,4875.0,2265.0,2610.0
2025-11-04,2581.0,0.0,0.0,0.0,0.0,0.0,0.0,3742.0,0.0,0.0,0.0,2581.0,3742.0,-1161.0
2025-11-05,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319.0,0.0,2319.0
2025-11-06,2449.0,0.0,0.0,0.0,0.0,0.0,1466.0,0.0,0.0,0.0,0.0,2449.0,1466.0,983.0
2025-11-07,2422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.0,0.0,0.0,2422.0,1357.0,1065.0
2025-11-08,2283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2283.0,0.0,2283.0
2025-11-09,2608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.0,0.0,2608.0
2025-11-10,2775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2775.0,0.0,2775.0
2025-11-11,2315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,2315.0,530.0,1785.0
2025-11-12,2309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,2309.0,530.0,1779.0
2025-11-13,2347.0,2640.0,0.0,0.0,0.0,0.0,1466.0,0.0,1357.0,0.0,0.0,4987.0,2823.0,2164.0
2025-11-14,2392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,0.0,2392.0
2025-11-15,2473.0,0.0,0.0,0.0,0.0,0.0,1466.0,0.0,0.0,0.0,0.0,2473.0,1466.0,1007.0
2025-11-16,2251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251.0,0.0,2251.0
2025-11-17,2474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2474.0,0.0,2474.0
2025-11-18,2407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2407.0,0.0,2407.0
2025-11-19,2530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2530.0,0.0,2530.0
2025-11-20,2043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,2043.0,530.0,1513.0
2025-11-21,2097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.0,0.0,2097.0
2025-11-22,2442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,2442.0,530.0,1912.0
2025-11-23,2287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2287.0,0.0,2287.0
2025-11-24,2258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258.0,0.0,2258.0
2025-11-25,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130.0,0.0,2130.0
2025-11-26,2218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218.0,0.0,2218.0
2025-11-27,2560.0,2640.0,0.0,0.0,0.0,1598.0,0.0,1871.0,0.0,0.0,0.0,5200.0,3469.0,1731.0
2025-11-28,2174.0,0.0,0.0,35353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174.0,35353.0,-33179.0
2025-11-29,2186.0,0.0,0.0,0.0,0.0,799.0,0.0,0.0,0.0,0.0,0.0,2186.0,799.0,1387.0
2025-11-30,2533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2533.0,0.0,2533.0
2025-12-01,2339.0,0.0,0.0,0.0,9563.0,918.0,0.0,0.0,0.0,0.0,843.0,2339.0,11324.0,-8985.0
2025-12-02,2284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2284.0,0.0,2284.0
2025-12-03,2349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2349.0,0.0,2349.0
2025-12-04,3102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3102.0,0.0,3102.0
2025-12-05,2762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.0,0.0,2762.0
2025-12-06,2402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2402.0,0.0,2402.0
2025-12-07,2430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2430.0,0.0,2430.0
2025-12-08,2731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3701.0,0.0,2731.0,3701.0,-970.0
2025-12-09,2664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664.0,0.0,2664.0
2025-12-10,2546.0,0.0,0.0,0.0,0.0,918.0,0.0,0.0,0.0,0.0,0.0,2546.0,918.0,1628.0
2025-12-11,2734.0,0.0,0.0,0.0,0.0,0.0,0.0,6145.0,0.0,0.0,0.0,2734.0,6145.0,-3411.0
2025-12-12,2719.0,0.0,0.0,0.0,0.0,918.0,0.0,6145.0,0.0,0.0,843.0,2719.0,7906.0,-5187.0
2025-12-13,2934.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9534.0,0.0,9534.0
2025-12-14,2774.0,0.0,0.0,0.0,0.0,0.0,1685.0,0.0,0.0,0.0,0.0,2774.0,1685.0,1089.0
2025-12-15,2657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.0,0.0,2657.0
2025-12-16,2577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2577.0,0.0,2577.0
2025-12-17,2431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2431.0,0.0,2431.0
2025-12-18,2440.0,0.0,0.0,0.0,0.0,0.0,3370.0,0.0,0.0,3701.0,0.0,2440.0,7071.0,-4631.0
2025-12-19,2492.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9092.0,0.0,9092.0
2025-12-20,2529.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9129.0,0.0,9129.0
2025-12-21,2510.0,0.0,0.0,0.0,0.0,918.0,0.0,0.0,0.0,0.0,0.0,2510.0,918.0,1592.0
2025-12-22,3056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3056.0,0.0,3056.0
2025-12-23,2728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2728.0,0.0,2728.0
2025-12-24,2273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5265.0,0.0,0.0,2273.0,5265.0,-2992.0
2025-12-25,2685.0,0.0,43261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45946.0,0.0,45946.0
2025-12-26,2418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2418.0,0.0,2418.0
2025-12-27,2372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,2372.0,843.0,1529.0
2025-12-28,2546.0,0.0,0.0,29674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2546.0,29674.0,-27128.0
2025-12-29,2701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5265.0,0.0,843.0,2701.0,6108.0,-3407.0
2025-12-30,2608.0,0.0,0.0,0.0,0.0,0.0,1685.0,0.0,0.0,0.0,0.0,2608.0,1685.0,923.0
2025-12-31,2247.0,0.0,0.0,0.0,0.0,0.0,0.0,6145.0,0.0,0.0,0.0,2247.0,6145.0,-3898.0
